Time(s),Input(v),Output(v),Output(m)
216.299999999992,5.000,10.000,6377.119
216.399999999992,5.000,10.000,6381.247
216.499999999992,5.000,10.000,6385.374
216.599999999992,5.000,10.000,6389.502
216.699999999992,5.000,10.000,6393.630
216.799999999992,5.000,10.000,6397.757
216.899999999992,5.000,10.000,6401.885
216.999999999992,5.000,10.000,6406.013
217.099999999992,5.000,10.000,6410.141
217.199999999992,5.000,10.000,6414.269
217.299999999992,5.000,10.000,6418.396
217.399999999992,5.000,10.000,6422.524
217.499999999992,5.000,10.000,6426.652
217.599999999992,5.000,10.000,6430.780
217.699999999992,5.000,10.000,6434.908
217.799999999992,5.000,10.000,6439.036
217.899999999992,5.000,10.000,6443.165
217.999999999992,5.000,10.000,6447.293
218.099999999992,5.000,10.000,6451.421
218.199999999992,5.000,10.000,6455.549
218.299999999992,5.000,10.000,6459.677
218.399999999992,5.000,10.000,6463.805
218.499999999992,5.000,10.000,6467.934
218.599999999992,5.000,10.000,6472.062
218.699999999992,5.000,10.000,6476.190
218.799999999992,5.000,10.000,6480.319
218.899999999992,5.000,10.000,6484.447
218.999999999992,5.000,10.000,6488.575
219.099999999992,5.000,10.000,6492.704
219.199999999992,5.000,10.000,6496.832
219.299999999992,5.000,10.000,6500.961
219.399999999992,5.000,10.000,6505.089
219.499999999992,5.000,10.000,6509.218
219.599999999992,5.000,10.000,6513.346
219.699999999992,5.000,10.000,6517.475
219.799999999992,5.000,10.000,6521.603
219.899999999992,5.000,10.000,6525.732
219.999999999992,5.000,10.000,6529.861
220.099999999992,5.000,10.000,6533.989
220.199999999992,5.000,10.000,6538.118
220.299999999992,5.000,10.000,6542.247
220.399999999992,5.000,10.000,6546.375
220.499999999992,5.000,10.000,6550.504
220.599999999992,5.000,10.000,6554.633
220.699999999992,5.000,10.000,6558.762
220.799999999992,5.000,10.000,6562.890
220.899999999992,5.000,10.000,6567.019
220.999999999992,5.000,10.000,6571.148
221.099999999992,5.000,10.000,6575.277
221.199999999992,5.000,10.000,6579.406
221.299999999992,5.000,10.000,6583.535
221.399999999992,5.000,10.000,6587.664
221.499999999992,5.000,10.000,6591.793
221.599999999992,5.000,10.000,6595.921
221.699999999992,5.000,10.000,6600.050
221.799999999992,5.000,10.000,6604.179
221.899999999992,5.000,10.000,6608.308
221.999999999992,5.000,10.000,6612.437
222.099999999992,5.000,10.000,6616.566
222.199999999992,5.000,10.000,6620.696
222.299999999992,5.000,10.000,6624.825
222.399999999992,5.000,10.000,6628.954
222.499999999992,5.000,10.000,6633.083
222.599999999992,5.000,10.000,6637.212
222.699999999992,5.000,10.000,6641.341
222.799999999992,5.000,10.000,6645.470
222.899999999992,5.000,10.000,6649.599
222.999999999992,5.000,10.000,6653.728
223.099999999992,5.000,10.000,6657.858
223.199999999992,5.000,10.000,6661.987
223.299999999992,5.000,10.000,6666.116
223.399999999992,5.000,10.000,6670.245
223.499999999992,5.000,10.000,6674.375
223.599999999992,5.000,10.000,6678.504
223.699999999992,5.000,10.000,6682.633
223.799999999992,5.000,10.000,6686.762
223.899999999992,5.000,10.000,6690.892
223.999999999992,5.000,10.000,6695.021
224.099999999992,5.000,10.000,6699.150
224.199999999992,5.000,10.000,6703.280
224.299999999992,5.000,10.000,6707.409
224.399999999992,5.000,10.000,6711.538
224.499999999992,5.000,10.000,6715.668
224.599999999992,5.000,10.000,6719.797
224.699999999992,5.000,10.000,6723.927
224.799999999992,5.000,10.000,6728.056
224.899999999992,5.000,10.000,6732.185
224.999999999992,5.000,10.000,6736.315
225.099999999991,5.000,10.000,6740.444
225.199999999991,5.000,10.000,6744.574
225.299999999991,5.000,10.000,6748.703
225.399999999991,5.000,10.000,6752.833
225.499999999991,5.000,10.000,6756.962
225.599999999991,5.000,10.000,6761.092
225.699999999991,5.000,10.000,6765.221
