Time(s),Input(v),Output(v),Output(m)
614.000000000071,5.000,10.000,2837.904
614.100000000071,5.000,10.000,2841.787
614.200000000071,5.000,10.000,2845.672
614.300000000071,5.000,10.000,2849.562
614.400000000071,5.000,10.000,2853.454
614.500000000071,5.000,10.000,2857.350
614.600000000071,5.000,10.000,2861.249
614.700000000071,5.000,10.000,2865.151
614.800000000071,5.000,10.000,2869.056
614.900000000071,5.000,10.000,2872.964
615.000000000071,5.000,10.000,2876.875
615.100000000071,5.000,10.000,2880.789
615.200000000071,5.000,10.000,2884.706
615.300000000071,5.000,10.000,2888.626
615.400000000071,5.000,10.000,2892.549
615.500000000071,5.000,10.000,2896.475
615.600000000071,5.000,10.000,2900.403
615.700000000071,5.000,10.000,2904.335
615.800000000071,5.000,10.000,2908.269
615.900000000071,5.000,10.000,2912.205
616.000000000072,5.000,10.000,2916.145
616.100000000072,5.000,10.000,2920.086
616.200000000072,5.000,10.000,2924.031
616.300000000072,5.000,10.000,2927.978
616.400000000072,5.000,10.000,2931.927
616.500000000072,5.000,10.000,2935.879
616.600000000072,5.000,10.000,2939.833
616.700000000072,5.000,10.000,2943.790
616.800000000072,5.000,10.000,2947.749
616.900000000072,5.000,10.000,2951.711
617.000000000072,5.000,10.000,2955.674
617.100000000072,5.000,10.000,2959.640
617.200000000072,5.000,10.000,2963.608
617.300000000072,5.000,10.000,2967.579
617.400000000072,5.000,10.000,2971.551
617.500000000072,5.000,10.000,2975.526
617.600000000072,5.000,10.000,2979.503
617.700000000072,5.000,10.000,2983.482
617.800000000072,5.000,10.000,2987.463
617.900000000072,5.000,10.000,2991.446
618.000000000072,5.000,10.000,2995.431
618.100000000072,5.000,10.000,2999.418
618.200000000072,5.000,10.000,3003.407
618.300000000072,5.000,10.000,3007.398
618.400000000072,5.000,10.000,3011.391
618.500000000072,5.000,10.000,3015.385
618.600000000072,5.000,10.000,3019.382
618.700000000072,5.000,10.000,3023.380
618.800000000072,5.000,10.000,3027.380
618.900000000072,5.000,10.000,3031.382
619.000000000072,5.000,10.000,3035.386
619.100000000072,5.000,10.000,3039.391
619.200000000072,5.000,10.000,3043.398
619.300000000072,5.000,10.000,3047.407
619.400000000072,5.000,10.000,3051.417
619.500000000072,5.000,10.000,3055.429
619.600000000072,5.000,10.000,3059.443
619.700000000072,5.000,10.000,3063.458
619.800000000072,5.000,10.000,3067.475
619.900000000072,5.000,10.000,3071.493
620.000000000072,5.000,10.000,3075.513
620.100000000072,5.000,10.000,3079.534
620.200000000072,5.000,10.000,3083.557
620.300000000072,5.000,10.000,3087.581
620.400000000073,5.000,10.000,3091.607
620.500000000073,5.000,10.000,3095.634
620.600000000073,5.000,10.000,3099.663
620.700000000073,5.000,10.000,3103.693
620.800000000073,5.000,10.000,3107.724
620.900000000073,5.000,10.000,3111.757
621.000000000073,5.000,10.000,3115.791
621.100000000073,5.000,10.000,3119.826
621.200000000073,5.000,10.000,3123.862
621.300000000073,5.000,10.000,3127.900
621.400000000073,5.000,10.000,3131.939
621.500000000073,5.000,10.000,3135.980
621.600000000073,5.000,10.000,3140.021
621.700000000073,5.000,10.000,3144.064
621.800000000073,5.000,10.000,3148.108
621.900000000073,5.000,10.000,3152.153
622.000000000073,5.000,10.000,3156.199
622.100000000073,5.000,10.000,3160.247
622.200000000073,5.000,10.000,3164.295
622.300000000073,5.000,10.000,3168.345
622.400000000073,5.000,10.000,3172.396
622.500000000073,5.000,10.000,3176.448
622.600000000073,5.000,10.000,3180.501
622.700000000073,5.000,10.000,3184.555
622.800000000073,5.000,10.000,3188.610
622.900000000073,5.000,10.000,3192.666
623.000000000073,5.000,10.000,3196.723
623.100000000073,5.000,10.000,3200.781
623.200000000073,5.000,10.000,3204.840
623.300000000073,5.000,10.000,3208.900
623.400000000073,5.000,10.000,3212.961
623.500000000073,5.000,10.000,3217.023
623.600000000073,5.000,10.000,3221.086
623.700000000073,5.000,10.000,3225.149
623.800000000073,5.000,10.000,3229.214
623.900000000073,5.000,10.000,3233.279
624.000000000073,5.000,10.000,3237.346
624.100000000073,5.000,10.000,3241.413
624.200000000073,5.000,10.000,3245.481
624.300000000073,5.000,10.000,3249.550
624.400000000073,5.000,10.000,3253.620
624.500000000073,5.000,10.000,3257.691
624.600000000073,5.000,10.000,3261.762
624.700000000073,5.000,10.000,3265.834
624.800000000074,5.000,10.000,3269.908
624.900000000074,5.000,10.000,3273.981
625.000000000074,5.000,10.000,3278.056
625.100000000074,5.000,10.000,3282.131
625.200000000074,5.000,10.000,3286.207
625.300000000074,5.000,10.000,3290.284
625.400000000074,5.000,10.000,3294.362
625.500000000074,5.000,10.000,3298.440
625.600000000074,5.000,10.000,3302.519
625.700000000074,5.000,10.000,3306.599
625.800000000074,5.000,10.000,3310.679
625.900000000074,5.000,10.000,3314.760
626.000000000074,5.000,10.000,3318.842
626.100000000074,5.000,10.000,3322.924
626.200000000074,5.000,10.000,3327.007
626.300000000074,5.000,10.000,3331.091
626.400000000074,5.000,10.000,3335.175
626.500000000074,5.000,10.000,3339.260
626.600000000074,5.000,10.000,3343.346
626.700000000074,5.000,10.000,3347.432
626.800000000074,5.000,10.000,3351.519
626.900000000074,5.000,10.000,3355.606
627.000000000074,5.000,10.000,3359.694
627.100000000074,5.000,10.000,3363.782
627.200000000074,5.000,10.000,3367.871
627.300000000074,5.000,10.000,3371.961
