Time(s),Input(v),Output(v),Output(m)
69.5000000000003,2.525,3.955,5.650
69.6000000000003,2.535,3.935,5.621
69.7000000000003,2.535,3.916,5.594
69.8000000000003,2.525,3.898,5.568
69.9000000000003,2.525,3.880,5.543
70.0000000000003,2.525,3.863,5.519
70.1000000000003,2.535,3.847,5.495
70.2000000000003,2.525,3.831,5.473
70.3000000000003,2.525,3.816,5.451
70.4000000000003,2.525,3.802,5.431
70.5000000000003,2.525,3.788,5.411
70.6000000000003,2.525,3.774,5.392
70.7000000000003,2.525,3.762,5.374
70.8000000000003,2.535,3.750,5.357
70.9000000000002,2.535,3.738,5.340
71.0000000000002,2.535,3.728,5.325
71.1000000000002,2.535,3.718,5.311
71.2000000000002,2.525,3.708,5.297
71.3000000000002,2.525,3.699,5.285
71.4000000000002,2.525,3.691,5.273
71.5000000000002,2.525,3.683,5.262
71.6000000000002,2.525,3.676,5.251
71.7000000000002,2.535,3.669,5.242
71.8000000000002,2.525,3.663,5.233
71.9000000000002,2.535,3.657,5.225
72.0000000000002,2.535,3.652,5.217
72.1000000000002,2.535,3.648,5.211
72.2000000000002,2.535,3.644,5.205
72.3000000000002,2.535,3.640,5.201
72.4000000000002,2.525,3.638,5.197
72.5000000000002,2.535,3.635,5.194
72.6000000000002,2.525,3.634,5.191
72.7000000000001,2.535,3.632,5.189
72.8000000000001,2.525,3.632,5.188
72.9000000000001,2.525,3.631,5.188
73.0000000000001,2.525,3.632,5.188
73.1000000000001,2.525,3.632,5.189
73.2000000000001,2.525,3.633,5.190
73.3000000000001,2.525,3.634,5.192
73.4000000000001,2.525,3.636,5.194
73.5000000000001,2.525,3.638,5.197
73.6000000000001,2.535,3.640,5.200
73.7000000000001,2.525,3.643,5.204
73.8000000000001,2.525,3.646,5.209
73.9000000000001,2.525,3.650,5.214
74.0000000000001,2.525,3.653,5.219
74.1000000000001,2.535,3.658,5.225
74.2000000000001,2.525,3.662,5.232
74.3000000000001,2.525,3.667,5.239
74.4,2.535,3.673,5.247
74.5,2.535,3.679,5.255
74.6,2.525,3.685,5.264
74.7,2.535,3.691,5.273
74.8,2.525,3.698,5.283
74.9,2.525,3.706,5.294
75,2.525,3.713,5.305
75.1,2.525,3.721,5.316
75.2,2.525,3.730,5.328
75.3,2.525,3.738,5.340
75.4,2.525,3.747,5.352
75.5,2.525,3.756,5.365
75.6,2.515,3.765,5.379
75.7,2.525,3.774,5.392
75.8,2.525,3.784,5.406
75.9,2.525,3.794,5.420
76,2.515,3.804,5.435
76.1,2.525,3.814,5.449
76.1999999999999,2.525,3.825,5.464
76.2999999999999,2.515,3.836,5.480
76.3999999999999,2.515,3.847,5.495
76.4999999999999,2.515,3.857,5.511
76.5999999999999,2.515,3.869,5.526
76.6999999999999,2.525,3.880,5.542
76.7999999999999,2.515,3.891,5.559
76.8999999999999,2.525,3.902,5.575
76.9999999999999,2.525,3.914,5.591
77.0999999999999,2.525,3.926,5.608
77.1999999999999,2.525,3.938,5.626
77.2999999999999,2.525,3.950,5.643
77.3999999999999,2.525,3.963,5.661
77.4999999999999,2.515,3.976,5.680
77.5999999999999,2.515,3.989,5.698
77.6999999999999,2.525,4.001,5.716
77.7999999999999,2.515,4.015,5.735
77.8999999999998,2.525,4.028,5.754
77.9999999999998,2.525,4.041,5.773
78.0999999999998,2.515,4.055,5.793
78.1999999999998,2.525,4.068,5.812
78.2999999999998,2.515,4.082,5.832
78.3999999999998,2.525,4.096,5.852
78.4999999999998,2.515,4.110,5.872
78.5999999999998,2.515,4.124,5.892
78.6999999999998,2.525,4.139,5.912
78.7999999999998,2.525,4.153,5.933
78.8999999999998,2.525,4.168,5.954
78.9999999999998,2.525,4.182,5.975
79.0999999999998,2.525,4.197,5.996
79.1999999999998,2.525,4.212,6.018
79.2999999999998,2.525,4.228,6.040
79.3999999999998,2.525,4.243,6.062
79.4999999999998,2.525,4.259,6.084
79.5999999999998,2.525,4.275,6.107
79.6999999999997,2.525,4.291,6.130
79.7999999999997,2.525,4.307,6.153
79.8999999999997,2.525,4.323,6.176
79.9999999999997,2.515,4.340,6.200
80.0999999999997,2.525,4.356,6.223
80.1999999999997,2.525,4.373,6.247
80.2999999999997,2.525,4.390,6.271
80.3999999999997,2.525,4.407,6.296
80.4999999999997,2.515,4.424,6.320
80.5999999999997,2.525,4.441,6.345
80.6999999999997,2.525,4.459,6.370
80.7999999999997,2.525,4.476,6.395
80.8999999999997,2.525,4.494,6.420
80.9999999999997,2.525,4.512,6.445
81.0999999999997,2.525,4.530,6.471
81.1999999999997,2.525,4.548,6.497
81.2999999999997,2.525,4.566,6.523
81.3999999999997,2.525,4.584,6.549
81.4999999999996,2.525,4.603,6.576
81.5999999999996,2.515,4.622,6.602
81.6999999999996,2.515,4.640,6.629
81.7999999999996,2.525,4.659,6.655
81.8999999999996,2.515,4.678,6.682
81.9999999999996,2.525,4.696,6.709
82.0999999999996,2.525,4.715,6.736
82.1999999999996,2.515,4.734,6.763
82.2999999999996,2.525,4.753,6.790
82.3999999999996,2.525,4.772,6.817
82.4999999999996,2.525,4.791,6.845
82.5999999999996,2.515,4.811,6.873
82.6999999999996,2.515,4.830,6.900
82.7999999999996,2.525,4.849,6.928
82.8999999999996,2.525,4.869,6.956
82.9999999999996,2.515,4.888,6.984
83.0999999999996,2.525,4.908,7.011
83.1999999999995,2.525,4.928,7.039
83.2999999999995,2.515,4.947,7.068
83.3999999999995,2.525,4.967,7.096
83.4999999999995,2.525,4.987,7.124
83.5999999999995,2.515,5.007,7.153
83.6999999999995,2.525,5.027,7.181
83.7999999999995,2.515,5.047,7.210
83.8999999999995,2.525,5.067,7.239
83.9999999999995,2.525,5.087,7.267
84.0999999999995,2.515,5.107,7.296
84.1999999999995,2.525,5.128,7.325
84.2999999999995,2.515,5.148,7.354
84.3999999999995,2.515,5.168,7.383
84.4999999999995,2.525,5.189,7.412
84.5999999999995,2.515,5.209,7.441
84.6999999999995,2.515,5.229,7.470
84.7999999999995,2.515,5.249,7.499
84.8999999999995,2.515,5.270,7.528
84.9999999999994,2.515,5.290,7.557
85.0999999999994,2.515,5.310,7.586
85.1999999999994,2.525,5.330,7.615
85.2999999999994,2.515,5.350,7.643
85.3999999999994,2.515,5.371,7.672
85.4999999999994,2.515,5.391,7.701
85.5999999999994,2.515,5.411,7.730
85.6999999999994,2.515,5.431,7.759
85.7999999999994,2.515,5.451,7.787
85.8999999999994,2.515,5.471,7.816
85.9999999999994,2.515,5.491,7.844
86.0999999999994,2.515,5.511,7.873
86.1999999999994,2.515,5.531,7.901
86.2999999999994,2.515,5.551,7.929
86.3999999999994,2.515,5.570,7.958
86.4999999999994,2.525,5.590,7.986
86.5999999999994,2.515,5.610,8.014
86.6999999999993,2.515,5.630,8.043
86.7999999999993,2.515,5.650,8.071
86.8999999999993,2.515,5.670,8.099
86.9999999999993,2.515,5.689,8.128
87.0999999999993,2.515,5.709,8.156
87.1999999999993,2.515,5.729,8.184
